"event.count","analyte_abbr","treatment","block","method.name","result","duplicate"
"Irrigation 2","OP","MT","2","Grab Sample",0.0671422499982889,FALSE
"Irrigation 2","OP","MT","2","Grab Sample",0.101045571997973,TRUE
"Irrigation 3","OP","MT","2","Grab Sample",0.0820443908721909,FALSE
"Irrigation 3","OP","MT","2","Grab Sample",0.0855647363339025,TRUE
"Irrigation 4","OP","MT","2","Grab Sample",0.0704113151417227,FALSE
"Irrigation 4","OP","MT","2","Grab Sample",0.0858256470486001,TRUE
"Irrigation 5","OP","MT","2","Grab Sample",0.0785295841482442,FALSE
"Irrigation 5","OP","MT","2","Grab Sample",0.0726257259633858,TRUE
"Irrigation 1","TKN","MT","2","Grab Sample",4.68958792130117,FALSE
"Irrigation 1","TKN","MT","2","Grab Sample",5.2941816370575,TRUE
"Irrigation 2","TKN","MT","2","Grab Sample",1.52722949762317,FALSE
"Irrigation 2","TKN","MT","2","Grab Sample",3.66213957887023,TRUE
"Irrigation 3","TKN","MT","2","Grab Sample",5.15146745107742,FALSE
"Irrigation 3","TKN","MT","2","Grab Sample",4.91367715419422,TRUE
"Irrigation 4","TKN","MT","2","Grab Sample",4.43770182573135,FALSE
"Irrigation 4","TKN","MT","2","Grab Sample",2.42139686314919,TRUE
"Irrigation 5","TKN","MT","2","Grab Sample",3.58336041024714,FALSE
"Irrigation 5","TKN","MT","2","Grab Sample",2.51200898465968,TRUE
"Irrigation 1","TP","MT","2","Grab Sample",7.68436610821918,FALSE
"Irrigation 1","TP","MT","2","Grab Sample",7.79523649804538,TRUE
"Irrigation 2","TP","MT","2","Grab Sample",6.33638752588533,FALSE
"Irrigation 2","TP","MT","2","Grab Sample",6.19140113245383,TRUE
"Irrigation 3","TP","MT","2","Grab Sample",6.24950163159918,FALSE
"Irrigation 3","TP","MT","2","Grab Sample",6.49825221711752,TRUE
"Irrigation 4","TP","MT","2","Grab Sample",5.63239578877299,FALSE
"Irrigation 4","TP","MT","2","Grab Sample",5.50566092022955,TRUE
"Irrigation 5","TP","MT","2","Grab Sample",4.81435109304946,FALSE
"Irrigation 5","TP","MT","2","Grab Sample",4.89609047077057,TRUE
"Irrigation 1","EC","MT","2","Grab Sample",0.878037999617562,FALSE
"Irrigation 1","EC","MT","2","Grab Sample",0.888918425370878,TRUE
"Irrigation 2","EC","MT","2","Grab Sample",0.845667888145251,FALSE
"Irrigation 2","EC","MT","2","Grab Sample",0.637030943132827,TRUE
"Irrigation 3","EC","MT","2","Grab Sample",0.775463212914503,FALSE
"Irrigation 3","EC","MT","2","Grab Sample",0.678433932658257,TRUE
"Irrigation 4","EC","MT","2","Grab Sample",0.595787932748427,FALSE
"Irrigation 4","EC","MT","2","Grab Sample",0.449611247212358,TRUE
"Irrigation 5","EC","MT","2","Grab Sample",0.717358392406444,FALSE
"Irrigation 5","EC","MT","2","Grab Sample",0.444328586531559,TRUE
"Irrigation 1","NO3","MT","2","Grab Sample",0.332697674181508,FALSE
"Irrigation 1","NO3","MT","2","Grab Sample",0.315060954327927,TRUE
"Irrigation 2","NO3","MT","2","Grab Sample",0.330807118532154,FALSE
"Irrigation 2","NO3","MT","2","Grab Sample",0.332819906080292,TRUE
"Irrigation 3","NO3","MT","2","Grab Sample",0.257412812077259,FALSE
"Irrigation 3","NO3","MT","2","Grab Sample",0.208574194778012,TRUE
"Irrigation 4","NO3","MT","2","Grab Sample",0.228459172828904,FALSE
"Irrigation 4","NO3","MT","2","Grab Sample",0.252525957523343,TRUE
"Irrigation 5","NO3","MT","2","Grab Sample",0.267634409934153,FALSE
"Irrigation 5","NO3","MT","2","Grab Sample",0.265745189360304,TRUE
"Irrigation 1","pH","MT","2","Grab Sample",0.1519167337877,FALSE
"Irrigation 1","pH","MT","2","Grab Sample",0.169594328117325,TRUE
"Irrigation 2","pH","MT","2","Grab Sample",0.139342290006427,FALSE
"Irrigation 2","pH","MT","2","Grab Sample",0.145817051379276,TRUE
"Irrigation 3","pH","MT","2","Grab Sample",0.140724718745632,FALSE
"Irrigation 3","pH","MT","2","Grab Sample",0.158118002378168,TRUE
"Irrigation 4","pH","MT","2","Grab Sample",0.118298436492141,FALSE
"Irrigation 4","pH","MT","2","Grab Sample",0.10296810303114,TRUE
"Irrigation 5","pH","MT","2","Grab Sample",0.113023106054647,FALSE
"Irrigation 5","pH","MT","2","Grab Sample",0.104608460336905,TRUE
"Irrigation 1","TSS","MT","2","Grab Sample",1413.19040724624,FALSE
"Irrigation 1","TSS","MT","2","Grab Sample",1102.53084306413,TRUE
"Irrigation 2","TSS","MT","2","Grab Sample",895.30700822886,FALSE
"Irrigation 2","TSS","MT","2","Grab Sample",625.959431442699,TRUE
"Irrigation 3","TSS","MT","2","Grab Sample",1181.79897054552,FALSE
"Irrigation 3","TSS","MT","2","Grab Sample",1167.35551470152,TRUE
"Irrigation 4","TSS","MT","2","Grab Sample",665.02689293605,FALSE
"Irrigation 4","TSS","MT","2","Grab Sample",712.049567939121,TRUE
"Irrigation 5","TSS","MT","2","Grab Sample",1092.70010473968,FALSE
"Irrigation 5","TSS","MT","2","Grab Sample",244.981437277869,TRUE
"Irrigation 1","TDS","MT","2","Grab Sample",547.978792715436,FALSE
"Irrigation 1","TDS","MT","2","Grab Sample",583.738702637581,TRUE
"Irrigation 2","TDS","MT","2","Grab Sample",498.695032455301,FALSE
"Irrigation 2","TDS","MT","2","Grab Sample",332.283602657944,TRUE
"Irrigation 3","TDS","MT","2","Grab Sample",452.859445311818,FALSE
"Irrigation 3","TDS","MT","2","Grab Sample",482.644024305459,TRUE
"Irrigation 4","TDS","MT","2","Grab Sample",381.009732013105,FALSE
"Irrigation 4","TDS","MT","2","Grab Sample",389.615611820758,TRUE
"Irrigation 5","TDS","MT","2","Grab Sample",352.647134305809,FALSE
"Irrigation 5","TDS","MT","2","Grab Sample",400.18023307695,TRUE
"Irrigation 1","NO2","ST","2","Grab Sample",7.12156013716597,FALSE
"Irrigation 1","NO2","ST","2","Grab Sample",6.47729951329871,TRUE
"Irrigation 2","NO2","ST","2","Grab Sample",4.38772679250051,FALSE
"Irrigation 2","NO2","ST","2","Grab Sample",6.05485762278543,TRUE
"Irrigation 3","NO2","ST","2","Grab Sample",4.309499056983,FALSE
"Irrigation 3","NO2","ST","2","Grab Sample",6.83833054763856,TRUE
"Irrigation 4","NO2","ST","2","Grab Sample",6.15701242181736,FALSE
"Irrigation 4","NO2","ST","2","Grab Sample",5.61459965044872,TRUE
"Irrigation 5","NO2","ST","2","Grab Sample",4.19502413355867,FALSE
"Irrigation 5","NO2","ST","2","Grab Sample",4.62517449806781,TRUE
"Irrigation 1","OP","ST","2","Grab Sample",0.0957844634678433,FALSE
"Irrigation 1","OP","ST","2","Grab Sample",0.0896562286404801,TRUE
"Irrigation 2","OP","ST","2","Grab Sample",0.0557559351713097,FALSE
"Irrigation 2","OP","ST","2","Grab Sample",0.0763917454318234,TRUE
"Irrigation 3","OP","ST","2","Grab Sample",0.0556657202218038,FALSE
"Irrigation 3","OP","ST","2","Grab Sample",0.0705282744574448,TRUE
"Irrigation 4","OP","ST","2","Grab Sample",0.0668741819727015,FALSE
"Irrigation 4","OP","ST","2","Grab Sample",0.0670050719322382,TRUE
"Irrigation 5","OP","ST","2","Grab Sample",0.0553070198819395,FALSE
"Irrigation 5","OP","ST","2","Grab Sample",0.0339429029531701,TRUE
"Irrigation 1","TKN","ST","2","Grab Sample",3.06273696894827,FALSE
"Irrigation 1","TKN","ST","2","Grab Sample",4.75601095897904,TRUE
"Irrigation 2","TKN","ST","2","Grab Sample",3.3915617059981,FALSE
"Irrigation 2","TKN","ST","2","Grab Sample",3.16214545735733,TRUE
"Irrigation 3","TKN","ST","2","Grab Sample",6.62473636875183,FALSE
"Irrigation 3","TKN","ST","2","Grab Sample",4.59459864853188,TRUE
"Irrigation 4","TKN","ST","2","Grab Sample",2.03638363771835,FALSE
"Irrigation 4","TKN","ST","2","Grab Sample",2.43234686389894,TRUE
"Irrigation 5","TKN","ST","2","Grab Sample",3.58290079320386,FALSE
"Irrigation 5","TKN","ST","2","Grab Sample",1.64476393421874,TRUE
"Irrigation 1","TP","ST","2","Grab Sample",6.32578144235161,FALSE
"Irrigation 1","TP","ST","2","Grab Sample",6.27905596775211,TRUE
"Irrigation 2","TP","ST","2","Grab Sample",4.84617839988026,FALSE
"Irrigation 2","TP","ST","2","Grab Sample",4.88670709211758,TRUE
"Irrigation 3","TP","ST","2","Grab Sample",4.90543695206813,FALSE
"Irrigation 3","TP","ST","2","Grab Sample",4.85976217411067,TRUE
"Irrigation 4","TP","ST","2","Grab Sample",4.31007016638555,FALSE
"Irrigation 4","TP","ST","2","Grab Sample",4.10345336468395,TRUE
"Irrigation 5","TP","ST","2","Grab Sample",3.46390807326231,FALSE
"Irrigation 5","TP","ST","2","Grab Sample",3.51069725662315,TRUE
"Irrigation 1","EC","ST","2","Grab Sample",0.751454881586458,FALSE
"Irrigation 1","EC","ST","2","Grab Sample",0.56992008832958,TRUE
"Irrigation 2","EC","ST","2","Grab Sample",0.618596926455989,FALSE
"Irrigation 2","EC","ST","2","Grab Sample",0.34077000663029,TRUE
"Irrigation 3","EC","ST","2","Grab Sample",0.478548175010103,FALSE
"Irrigation 3","EC","ST","2","Grab Sample",0.473754144999946,TRUE
"Irrigation 4","EC","ST","2","Grab Sample",0.366828582882806,FALSE
"Irrigation 4","EC","ST","2","Grab Sample",0.366838283937076,TRUE
"Irrigation 5","EC","ST","2","Grab Sample",0.462232376332747,FALSE
"Irrigation 5","EC","ST","2","Grab Sample",0.454578407201854,TRUE
"Irrigation 1","NO3","ST","2","Grab Sample",0.34015210120013,FALSE
"Irrigation 1","NO3","ST","2","Grab Sample",0.317103606991022,TRUE
"Irrigation 2","NO3","ST","2","Grab Sample",0.223274896277154,FALSE
"Irrigation 2","NO3","ST","2","Grab Sample",0.262618845623041,TRUE
"Irrigation 3","NO3","ST","2","Grab Sample",0.251014882224205,FALSE
"Irrigation 3","NO3","ST","2","Grab Sample",0.200734438050743,TRUE
"Irrigation 4","NO3","ST","2","Grab Sample",0.188454883500018,FALSE
"Irrigation 4","NO3","ST","2","Grab Sample",0.177138349579032,TRUE
"Irrigation 5","NO3","ST","2","Grab Sample",0.143842384826615,FALSE
"Irrigation 5","NO3","ST","2","Grab Sample",0.195988974966505,TRUE
"Irrigation 1","pH","ST","2","Grab Sample",0.136273994135897,FALSE
"Irrigation 1","pH","ST","2","Grab Sample",0.133342653730837,TRUE
"Irrigation 2","pH","ST","2","Grab Sample",0.0746909230981911,FALSE
"Irrigation 2","pH","ST","2","Grab Sample",0.0990236575281145,TRUE
"Irrigation 3","pH","ST","2","Grab Sample",0.109458373083854,FALSE
"Irrigation 3","pH","ST","2","Grab Sample",0.115631105998998,TRUE
"Irrigation 4","pH","ST","2","Grab Sample",0.0995722426514397,FALSE
"Irrigation 4","pH","ST","2","Grab Sample",0.101699207141703,TRUE
"Irrigation 5","pH","ST","2","Grab Sample",0.0899473587088872,FALSE
"Irrigation 5","pH","ST","2","Grab Sample",0.060802555780275,TRUE
"Irrigation 1","TSS","ST","2","Grab Sample",1114.29960546812,FALSE
"Irrigation 1","TSS","ST","2","Grab Sample",535.675239966325,TRUE
"Irrigation 2","TSS","ST","2","Grab Sample",304.843528849518,FALSE
"Irrigation 2","TSS","ST","2","Grab Sample",681.742196167182,TRUE
"Irrigation 3","TSS","ST","2","Grab Sample",843.518954531085,FALSE
"Irrigation 3","TSS","ST","2","Grab Sample",768.401742609423,TRUE
"Irrigation 4","TSS","ST","2","Grab Sample",594.439261061501,FALSE
"Irrigation 4","TSS","ST","2","Grab Sample",379.770729594896,TRUE
"Irrigation 5","TSS","ST","2","Grab Sample",195.640131675704,FALSE
"Irrigation 5","TSS","ST","2","Grab Sample",387.702712843365,TRUE
"Irrigation 1","TDS","ST","2","Grab Sample",472.835909115551,FALSE
"Irrigation 1","TDS","ST","2","Grab Sample",447.101498657235,TRUE
"Irrigation 2","TDS","ST","2","Grab Sample",330.365927681049,FALSE
"Irrigation 2","TDS","ST","2","Grab Sample",426.444929669325,TRUE
"Irrigation 3","TDS","ST","2","Grab Sample",354.088111921883,FALSE
"Irrigation 3","TDS","ST","2","Grab Sample",360.187476308025,TRUE
"Irrigation 4","TDS","ST","2","Grab Sample",364.478108991444,FALSE
"Irrigation 4","TDS","ST","2","Grab Sample",309.684409062015,TRUE
"Irrigation 5","TDS","ST","2","Grab Sample",262.210807383466,FALSE
"Irrigation 5","TDS","ST","2","Grab Sample",185.113356280083,TRUE
"Irrigation 1","NO2","CT","1","Hourly Grab",11.9481788764084,FALSE
"Irrigation 1","NO2","CT","1","Hourly Grab",10.5656274164272,TRUE
"Irrigation 2","NO2","CT","1","Hourly Grab",10.0046466203066,FALSE
"Irrigation 2","NO2","CT","1","Hourly Grab",11.9177324219292,TRUE
"Irrigation 3","NO2","CT","1","Hourly Grab",9.86656822441138,FALSE
"Irrigation 3","NO2","CT","1","Hourly Grab",11.0371485831613,TRUE
"Irrigation 4","NO2","CT","1","Hourly Grab",10.4947862618937,FALSE
"Irrigation 4","NO2","CT","1","Hourly Grab",9.64712544546188,TRUE
"Irrigation 5","NO2","CT","1","Hourly Grab",9.37144950685627,FALSE
"Irrigation 5","NO2","CT","1","Hourly Grab",8.14201844346558,TRUE
"Irrigation 1","OP","CT","1","Hourly Grab",0.154333909100334,FALSE
"Irrigation 1","OP","CT","1","Hourly Grab",0.14840694676295,TRUE
"Irrigation 2","OP","CT","1","Hourly Grab",0.153588200590747,FALSE
"Irrigation 2","OP","CT","1","Hourly Grab",0.136124315334926,TRUE
"Irrigation 3","OP","CT","1","Hourly Grab",0.138141835741203,FALSE
"Irrigation 3","OP","CT","1","Hourly Grab",0.1252685048712,TRUE
"Irrigation 4","OP","CT","1","Hourly Grab",0.118009718067084,FALSE
"Irrigation 4","OP","CT","1","Hourly Grab",0.112084536022393,TRUE
"Irrigation 5","OP","CT","1","Hourly Grab",0.111255780554005,FALSE
"Irrigation 5","OP","CT","1","Hourly Grab",0.12370749328863,TRUE
"Irrigation 1","TKN","CT","1","Hourly Grab",7.73235365666872,FALSE
"Irrigation 1","TKN","CT","1","Hourly Grab",6.22757264919409,TRUE
"Irrigation 2","TKN","CT","1","Hourly Grab",7.38020338939675,FALSE
"Irrigation 2","TKN","CT","1","Hourly Grab",7.88416525214265,TRUE
"Irrigation 3","TKN","CT","1","Hourly Grab",6.39417482282647,FALSE
"Irrigation 3","TKN","CT","1","Hourly Grab",8.38706693462493,TRUE
"Irrigation 4","TKN","CT","1","Hourly Grab",5.75449946682929,FALSE
"Irrigation 4","TKN","CT","1","Hourly Grab",8.68416634445635,TRUE
"Irrigation 5","TKN","CT","1","Hourly Grab",4.22791494282231,FALSE
"Irrigation 5","TKN","CT","1","Hourly Grab",6.02917702052178,TRUE
"Irrigation 1","TP","CT","1","Hourly Grab",10.3912911426875,FALSE
"Irrigation 1","TP","CT","1","Hourly Grab",10.5718770218938,TRUE
"Irrigation 2","TP","CT","1","Hourly Grab",8.89924299054554,FALSE
"Irrigation 2","TP","CT","1","Hourly Grab",9.1479604756532,TRUE
"Irrigation 3","TP","CT","1","Hourly Grab",9.17392232421381,FALSE
"Irrigation 3","TP","CT","1","Hourly Grab",8.90979266957505,TRUE
"Irrigation 4","TP","CT","1","Hourly Grab",8.32885515633472,FALSE
"Irrigation 4","TP","CT","1","Hourly Grab",8.55566580238273,TRUE
"Irrigation 5","TP","CT","1","Hourly Grab",7.68159785474609,FALSE
"Irrigation 5","TP","CT","1","Hourly Grab",7.87415139079107,TRUE
"Irrigation 1","EC","CT","1","Hourly Grab",1.21213812168346,FALSE
"Irrigation 1","EC","CT","1","Hourly Grab",1.13715765623582,TRUE
"Irrigation 2","EC","CT","1","Hourly Grab",1.01046341682064,FALSE
"Irrigation 2","EC","CT","1","Hourly Grab",1.08778243315869,TRUE
"Irrigation 3","EC","CT","1","Hourly Grab",0.981178271714404,FALSE
"Irrigation 3","EC","CT","1","Hourly Grab",1.14085148840442,TRUE
"Irrigation 4","EC","CT","1","Hourly Grab",0.944742129294277,FALSE
"Irrigation 4","EC","CT","1","Hourly Grab",0.927912565601713,TRUE
"Irrigation 5","EC","CT","1","Hourly Grab",0.910464900694165,FALSE
"Irrigation 5","EC","CT","1","Hourly Grab",0.874115352639342,TRUE
"Irrigation 1","NO3","CT","1","Hourly Grab",0.461252323481457,FALSE
"Irrigation 1","NO3","CT","1","Hourly Grab",0.496212388969416,TRUE
"Irrigation 2","NO3","CT","1","Hourly Grab",0.377533660087416,FALSE
"Irrigation 2","NO3","CT","1","Hourly Grab",0.439903347205625,TRUE
"Irrigation 3","NO3","CT","1","Hourly Grab",0.429687945172704,FALSE
"Irrigation 3","NO3","CT","1","Hourly Grab",0.312940367582516,TRUE
"Irrigation 4","NO3","CT","1","Hourly Grab",0.25612881761909,FALSE
"Irrigation 4","NO3","CT","1","Hourly Grab",0.380253623283283,TRUE
"Irrigation 5","NO3","CT","1","Hourly Grab",0.32324703682381,FALSE
"Irrigation 5","NO3","CT","1","Hourly Grab",0.38991632029396,TRUE
"Irrigation 1","pH","CT","1","Hourly Grab",0.217685593175847,FALSE
"Irrigation 1","pH","CT","1","Hourly Grab",0.238696338844262,TRUE
"Irrigation 2","pH","CT","1","Hourly Grab",0.189948772423603,FALSE
"Irrigation 2","pH","CT","1","Hourly Grab",0.195571392559079,TRUE
"Irrigation 3","pH","CT","1","Hourly Grab",0.205330162583786,FALSE
"Irrigation 3","pH","CT","1","Hourly Grab",0.188508321486401,TRUE
"Irrigation 4","pH","CT","1","Hourly Grab",0.180825158517931,FALSE
"Irrigation 4","pH","CT","1","Hourly Grab",0.185127154757759,TRUE
"Irrigation 5","pH","CT","1","Hourly Grab",0.135810239872747,FALSE
"Irrigation 5","pH","CT","1","Hourly Grab",0.167962461617234,TRUE
"Irrigation 1","TSS","CT","1","Hourly Grab",1664.9230460757,FALSE
"Irrigation 1","TSS","CT","1","Hourly Grab",1720.29544832342,TRUE
"Irrigation 2","TSS","CT","1","Hourly Grab",1313.89149349129,FALSE
"Irrigation 2","TSS","CT","1","Hourly Grab",1257.82607820566,TRUE
"Irrigation 3","TSS","CT","1","Hourly Grab",1254.00684082416,FALSE
"Irrigation 3","TSS","CT","1","Hourly Grab",1198.78583618515,TRUE
"Irrigation 4","TSS","CT","1","Hourly Grab",812.411217550539,FALSE
"Irrigation 4","TSS","CT","1","Hourly Grab",1134.41147549418,TRUE
"Irrigation 5","TSS","CT","1","Hourly Grab",1252.49069179625,FALSE
"Irrigation 5","TSS","CT","1","Hourly Grab",939.900111497723,TRUE
"Irrigation 1","TDS","CT","1","Hourly Grab",715.716538770808,FALSE
"Irrigation 1","TDS","CT","1","Hourly Grab",768.207840130074,TRUE
"Irrigation 2","TDS","CT","1","Hourly Grab",599.872042219159,FALSE
"Irrigation 2","TDS","CT","1","Hourly Grab",717.657368555831,TRUE
"Irrigation 3","TDS","CT","1","Hourly Grab",579.011870801874,FALSE
"Irrigation 3","TDS","CT","1","Hourly Grab",633.612606824775,TRUE
"Irrigation 4","TDS","CT","1","Hourly Grab",583.179938770271,FALSE
"Irrigation 4","TDS","CT","1","Hourly Grab",629.216076798641,TRUE
"Irrigation 5","TDS","CT","1","Hourly Grab",576.296756355305,FALSE
"Irrigation 5","TDS","CT","1","Hourly Grab",535.220563334215,TRUE
"Irrigation 1","NO2","MT","1","Hourly Grab",10.784348333326,FALSE
"Irrigation 1","NO2","MT","1","Hourly Grab",10.0199702252941,TRUE
"Irrigation 2","NO2","MT","1","Hourly Grab",9.10537254210855,FALSE
"Irrigation 2","NO2","MT","1","Hourly Grab",9.90109376357957,TRUE
"Irrigation 3","NO2","MT","1","Hourly Grab",7.98374189395981,FALSE
"Irrigation 3","NO2","MT","1","Hourly Grab",9.58070759429996,TRUE
"Irrigation 4","NO2","MT","1","Hourly Grab",8.99303166764865,FALSE
"Irrigation 4","NO2","MT","1","Hourly Grab",8.26548754238765,TRUE
"Irrigation 5","NO2","MT","1","Hourly Grab",6.75502208794519,FALSE
"Irrigation 5","NO2","MT","1","Hourly Grab",7.33765912810772,TRUE
"Irrigation 1","OP","MT","1","Hourly Grab",0.124016680826138,FALSE
"Irrigation 1","OP","MT","1","Hourly Grab",0.136458524795139,TRUE
"Irrigation 2","OP","MT","1","Hourly Grab",0.105886959380971,FALSE
"Irrigation 2","OP","MT","1","Hourly Grab",0.101068180193381,TRUE
"Irrigation 3","OP","MT","1","Hourly Grab",0.109884033611693,FALSE
"Irrigation 3","OP","MT","1","Hourly Grab",0.103909334170692,TRUE
"Irrigation 4","OP","MT","1","Hourly Grab",0.0939156976543813,FALSE
"Irrigation 4","OP","MT","1","Hourly Grab",0.0905115560394945,TRUE
"Irrigation 5","OP","MT","1","Hourly Grab",0.0902348299711754,FALSE
"Irrigation 5","OP","MT","1","Hourly Grab",0.105510331836779,TRUE
"Irrigation 1","TKN","MT","1","Hourly Grab",5.27639189614549,FALSE
"Irrigation 1","TKN","MT","1","Hourly Grab",5.68416215573337,TRUE
"Irrigation 2","TKN","MT","1","Hourly Grab",6.19306898890443,FALSE
"Irrigation 2","TKN","MT","1","Hourly Grab",5.23368404560432,TRUE
"Irrigation 3","TKN","MT","1","Hourly Grab",4.43260241180601,FALSE
"Irrigation 3","TKN","MT","1","Hourly Grab",5.92923516005747,TRUE
"Irrigation 4","TKN","MT","1","Hourly Grab",4.56090135119864,FALSE
"Irrigation 4","TKN","MT","1","Hourly Grab",4.11782463816204,TRUE
"Irrigation 5","TKN","MT","1","Hourly Grab",4.13103697575107,FALSE
"Irrigation 5","TKN","MT","1","Hourly Grab",4.06164300625247,TRUE
"Irrigation 1","TP","MT","1","Hourly Grab",9.11369066964142,FALSE
"Irrigation 1","TP","MT","1","Hourly Grab",9.00842569356526,TRUE
"Irrigation 2","TP","MT","1","Hourly Grab",7.69331552115387,FALSE
"Irrigation 2","TP","MT","1","Hourly Grab",7.66607281657529,TRUE
"Irrigation 3","TP","MT","1","Hourly Grab",7.64229537664649,FALSE
"Irrigation 3","TP","MT","1","Hourly Grab",7.62691361022497,TRUE
"Irrigation 4","TP","MT","1","Hourly Grab",6.94687188387463,FALSE
"Irrigation 4","TP","MT","1","Hourly Grab",6.89358894493521,TRUE
"Irrigation 5","TP","MT","1","Hourly Grab",6.31355004936075,FALSE
"Irrigation 5","TP","MT","1","Hourly Grab",6.21439290388854,TRUE
"Irrigation 1","EC","MT","1","Hourly Grab",1.15800685649703,FALSE
"Irrigation 1","EC","MT","1","Hourly Grab",1.11875178463334,TRUE
"Irrigation 2","EC","MT","1","Hourly Grab",0.81828361813366,FALSE
"Irrigation 2","EC","MT","1","Hourly Grab",0.8703408420375,TRUE
"Irrigation 3","EC","MT","1","Hourly Grab",0.667803009377862,FALSE
"Irrigation 3","EC","MT","1","Hourly Grab",0.788708995854649,TRUE
"Irrigation 4","EC","MT","1","Hourly Grab",0.802794121234,FALSE
"Irrigation 4","EC","MT","1","Hourly Grab",0.826066722255151,TRUE
"Irrigation 5","EC","MT","1","Hourly Grab",0.823023048653759,FALSE
"Irrigation 5","EC","MT","1","Hourly Grab",0.739032421594932,TRUE
"Irrigation 1","NO3","MT","1","Hourly Grab",0.484548905500109,FALSE
"Irrigation 1","NO3","MT","1","Hourly Grab",0.473408863927864,TRUE
"Irrigation 2","NO3","MT","1","Hourly Grab",0.411589060701587,FALSE
"Irrigation 2","NO3","MT","1","Hourly Grab",0.305341002102235,TRUE
"Irrigation 3","NO3","MT","1","Hourly Grab",0.225762087521382,FALSE
"Irrigation 3","NO3","MT","1","Hourly Grab",0.24134797217517,TRUE
"Irrigation 4","NO3","MT","1","Hourly Grab",0.316001581131279,FALSE
"Irrigation 4","NO3","MT","1","Hourly Grab",0.316286389736633,TRUE
"Irrigation 5","NO3","MT","1","Hourly Grab",0.297419172451242,FALSE
"Irrigation 5","NO3","MT","1","Hourly Grab",0.314740888216444,TRUE
"Irrigation 1","pH","MT","1","Hourly Grab",0.176950665476446,FALSE
"Irrigation 1","pH","MT","1","Hourly Grab",0.192994909268589,TRUE
"Irrigation 2","pH","MT","1","Hourly Grab",0.163632107386579,FALSE
"Irrigation 2","pH","MT","1","Hourly Grab",0.167450586449243,TRUE
"Irrigation 3","pH","MT","1","Hourly Grab",0.172561939278933,FALSE
"Irrigation 3","pH","MT","1","Hourly Grab",0.186690977217129,TRUE
"Irrigation 4","pH","MT","1","Hourly Grab",0.14943289086192,FALSE
"Irrigation 4","pH","MT","1","Hourly Grab",0.156003015718255,TRUE
"Irrigation 5","pH","MT","1","Hourly Grab",0.134718875462795,FALSE
"Irrigation 5","pH","MT","1","Hourly Grab",0.122990362744872,TRUE
"Irrigation 1","TSS","MT","1","Hourly Grab",1139.84719194788,FALSE
"Irrigation 1","TSS","MT","1","Hourly Grab",968.201844157629,TRUE
"Irrigation 2","TSS","MT","1","Hourly Grab",1076.60304996432,FALSE
"Irrigation 2","TSS","MT","1","Hourly Grab",1277.85992695819,TRUE
"Irrigation 3","TSS","MT","1","Hourly Grab",1070.05679430079,FALSE
"Irrigation 3","TSS","MT","1","Hourly Grab",1213.60335487343,TRUE
"Irrigation 4","TSS","MT","1","Hourly Grab",889.386840167809,FALSE
"Irrigation 4","TSS","MT","1","Hourly Grab",911.422099408136,TRUE
"Irrigation 5","TSS","MT","1","Hourly Grab",781.295404796335,FALSE
"Irrigation 5","TSS","MT","1","Hourly Grab",811.083635560134,TRUE
"Irrigation 1","TDS","MT","1","Hourly Grab",697.546214742811,FALSE
"Irrigation 1","TDS","MT","1","Hourly Grab",713.722971713443,TRUE
"Irrigation 2","TDS","MT","1","Hourly Grab",510.035515419568,FALSE
"Irrigation 2","TDS","MT","1","Hourly Grab",682.554906711254,TRUE
"Irrigation 3","TDS","MT","1","Hourly Grab",532.999457084922,FALSE
"Irrigation 3","TDS","MT","1","Hourly Grab",588.973204142772,TRUE
"Irrigation 4","TDS","MT","1","Hourly Grab",489.579815133137,FALSE
"Irrigation 4","TDS","MT","1","Hourly Grab",579.206566208366,TRUE
"Irrigation 5","TDS","MT","1","Hourly Grab",444.464157641906,FALSE
"Irrigation 5","TDS","MT","1","Hourly Grab",430.374374412344,TRUE
"Irrigation 1","NO2","ST","1","Hourly Grab",7.86012547437245,FALSE
"Irrigation 1","NO2","ST","1","Hourly Grab",8.86991070749465,TRUE
"Irrigation 2","NO2","ST","1","Hourly Grab",7.94386147926065,FALSE
"Irrigation 2","NO2","ST","1","Hourly Grab",7.10472562518166,TRUE
"Irrigation 3","NO2","ST","1","Hourly Grab",7.88965400253231,FALSE
"Irrigation 3","NO2","ST","1","Hourly Grab",6.95516983024384,TRUE
"Irrigation 4","NO2","ST","1","Hourly Grab",5.64807163557616,FALSE
"Irrigation 4","NO2","ST","1","Hourly Grab",7.32558748874303,TRUE
"Irrigation 5","NO2","ST","1","Hourly Grab",4.76582574540105,FALSE
"Irrigation 5","NO2","ST","1","Hourly Grab",5.01299402902993,TRUE
"Irrigation 1","OP","ST","1","Hourly Grab",0.1128949912251,FALSE
"Irrigation 1","OP","ST","1","Hourly Grab",0.109760694363123,TRUE
"Irrigation 2","OP","ST","1","Hourly Grab",0.0985421579311091,FALSE
"Irrigation 2","OP","ST","1","Hourly Grab",0.0937687330878648,TRUE
"Irrigation 3","OP","ST","1","Hourly Grab",0.0876701635554166,FALSE
"Irrigation 3","OP","ST","1","Hourly Grab",0.106118612493259,TRUE
"Irrigation 4","OP","ST","1","Hourly Grab",0.0657652982428562,FALSE
"Irrigation 4","OP","ST","1","Hourly Grab",0.0754098239047494,TRUE
"Irrigation 5","OP","ST","1","Hourly Grab",0.0605430433788352,FALSE
